Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
1878,All Your Faces,9056053,0,9056053,2023.csv,2023.0,0.0,1.0
1879,The Closet,9039424,0,9039424,2020.csv,2020.0,0.0,1.0
1880,Malasaña 32,8968845,0,8968845,2020.csv,2020.0,0.0,1.0
1881,Break the Silence: The Movie,8954345,0,8954345,2020.csv,2020.0,0.0,1.0
1882,I Hate Summer,8926071,0,8926071,2020.csv,2020.0,0.0,1.0
1883,All About My Mother,8900000,0,8900000,2021.csv,2021.0,0.0,1.0
1884,Downhill,8899195,8287061,612134,2020.csv,2020.0,0.9312146772826081,0.06878532271739185
1885,Moonbound,8862932,0,8862932,2021.csv,2021.0,0.0,1.0
1886,Les blagues de Toto,8859185,0,8859185,2020.csv,2020.0,0.0,1.0
1887,The Wandering Earth II,8854786,5023132,3831654,2023.csv,2023.0,0.5672787574990519,0.43272124250094807
1888,The Eleventh Chapter,8844997,0,8844997,2021.csv,2021.0,0.0,1.0
1889,The Medium,8826689,0,8826689,2021.csv,2021.0,0.0,1.0
1890,The Vault,8803864,0,8803864,2021.csv,2021.0,0.0,1.0
1891,Kaguya-sama: Love Is War,8794981,0,8794981,2021.csv,2021.0,0.0,1.0
1892,The Protégé,8737253,7446823,1290430,2021.csv,2021.0,0.8523071267365154,0.14769287326348454
1893,Dream Scenario,8726886,5738650,2988236,2023.csv,2023.0,0.6575827849704924,0.34241721502950767
1894,The Secret Garden,8721243,0,8721243,2020.csv,2020.0,0.0,1.0
1895,Lost Illusions,8635184,126391,8508793,2021.csv,2021.0,0.014636746593934767,0.9853632534060652
1896,War of the Eltis,8613864,0,8613864,2020.csv,2020.0,0.0,1.0
1897,Father & Soldier,8598322,0,8598322,2023.csv,2023.0,0.0,1.0
1898,Bei Ken xiong 2: Jinpai tegong,8578734,0,8578734,2021.csv,2021.0,0.0,1.0
1899,Samrat Prithviraj,8568339,0,8568339,2022.csv,2022.0,0.0,1.0
1900,Pil's Adventures,8567345,0,8567345,2021.csv,2021.0,0.0,1.0
1901,The Animal Kingdom,8544192,0,8544192,2023.csv,2023.0,0.0,1.0
1902,PreCure All Stars F,8519569,0,8519569,2023.csv,2023.0,0.0,1.0
1903,Aftersun,8459155,1658790,6800365,2022.csv,2022.0,0.19609405431157131,0.8039059456884287
1904,Life Is Beautiful,8458639,0,8458639,2022.csv,2022.0,0.0,1.0
1905,Honey Lemon Soda,8441488,0,8441488,2021.csv,2021.0,0.0,1.0
1906,Malang,8399765,0,8399765,2020.csv,2020.0,0.0,1.0
1907,Yolki 9,8385030,0,8385030,2022.csv,2022.0,0.0,1.0
1908,The Lord of the Rings: The Fellowship of the Ring 2021 Re-release,8377569,0,8377569,2021.csv,2021.0,0.0,1.0
1909,Delicious,8371523,0,8371523,2021.csv,2021.0,0.0,1.0
1910,Dream,8317251,0,8317251,2023.csv,2023.0,0.0,1.0
1911,Don,8287406,0,8287406,2022.csv,2022.0,0.0,1.0
1912,Shotgun Wedding,8277788,0,8277788,2022.csv,2022.0,0.0,1.0
1913,Vikram Vedha,8234166,1589362,6644804,2022.csv,2022.0,0.19302039817997355,0.8069796018200265
1914,Vacaciones de verano,8209854,0,8209854,2023.csv,2023.0,0.0,1.0
1915,I Don't Have Any Money Left in My Retirement Account,8204616,0,8204616,2021.csv,2021.0,0.0,1.0
1916,Weekend Rebels,8184539,0,8184539,2023.csv,2023.0,0.0,1.0
1917,Girls to Buy,8177284,0,8177284,2021.csv,2021.0,0.0,1.0
1918,On the Wandering Paths,8174394,0,8174394,2023.csv,2023.0,0.0,1.0
1919,White Snake 2: Green Snake,8170000,0,8170000,2021.csv,2021.0,0.0,1.0
1920,Re/Member,8166175,0,8166175,2022.csv,2022.0,0.0,1.0
1921,New Happy Dad and Son 4,8070000,0,8070000,2021.csv,2021.0,0.0,1.0
1922,Rabbit Academy: Mission Eggpossible,8065463,0,8065463,2022.csv,2022.0,0.0,1.0
1923,Acharya,8048175,832000,7216175,2022.csv,2022.0,0.1033774737751105,0.8966225262248895
1924,Il grande giorno,8021940,0,8021940,2022.csv,2022.0,0.0,1.0
1925,Your Eyes Tell,8020474,0,8020474,2020.csv,2020.0,0.0,1.0
1926,The Tatta's,8000956,0,8000956,2022.csv,2022.0,0.0,1.0
1927,"My Donkey, My Lover & I",7973799,152184,7821615,2020.csv,2020.0,0.019085507422497105,0.9809144925775029
1928,AI Amok,7932191,0,7932191,2020.csv,2020.0,0.0,1.0
1929,Sunny Sisters,7880000,0,7880000,2021.csv,2021.0,0.0,1.0
1930,Ducobu 4 President,7858171,0,7858171,2022.csv,2022.0,0.0,1.0
1931,The Lost Prince,7837980,0,7837980,2020.csv,2020.0,0.0,1.0
1932,Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,7811813,0,7811813,2021.csv,2021.0,0.0,1.0
1933,Antebellum,7792716,0,7792716,2020.csv,2020.0,0.0,1.0
1934,Contra,7762797,0,7762797,2021.csv,2021.0,0.0,1.0
1935,The Marriage Escape,7760946,0,7760946,2020.csv,2020.0,0.0,1.0
1936,Spirited Away Studio Ghibli Fest 2020,7732435,0,7732435,2020.csv,2020.0,0.0,1.0
1937,Princess Mononoke Studio Ghibli Fest 2020,7673207,0,7673207,2020.csv,2020.0,0.0,1.0
1938,Hard Hit,7658021,0,7658021,2021.csv,2021.0,0.0,1.0
1939,The Heist of the Century,7627100,0,7627100,2020.csv,2020.0,0.0,1.0
1940,Little Canned Men,7600000,0,7600000,2021.csv,2021.0,0.0,1.0
1941,Pushpa: The Rise - Part 1,7592374,1320000,6272374,2021.csv,2021.0,0.1738586639699256,0.8261413360300743
1942,Phases of the Moon,7564756,0,7564756,2022.csv,2022.0,0.0,1.0
1943,The Mauritanian,7527030,836536,6690494,2021.csv,2021.0,0.11113759344655195,0.8888624065534481
1944,777 Charlie,7523995,0,7523995,2022.csv,2022.0,0.0,1.0
1945,The Ice Road,7502846,0,7502846,2021.csv,2021.0,0.0,1.0
1946,De Gaulle,7501454,0,7501454,2020.csv,2020.0,0.0,1.0
1947,Fukushima 50,7494243,0,7494243,2020.csv,2020.0,0.0,1.0
1948,Judas and the Black Messiah,7478009,5478009,2000000,2021.csv,2021.0,0.7325491317274424,0.2674508682725576
1949,Love Letter 2021 Re-release,7400000,0,7400000,2021.csv,2021.0,0.0,1.0
1950,Bachchhan Paandey,7387882,0,7387882,2022.csv,2022.0,0.0,1.0
1951,The Best Years,7355020,0,7355020,2020.csv,2020.0,0.0,1.0
1952,Lesson in Murder,7348964,0,7348964,2022.csv,2022.0,0.0,1.0
1953,Family Affairs,7330755,0,7330755,2022.csv,2022.0,0.0,1.0
1954,Listy do M. 5,7328061,0,7328061,2022.csv,2022.0,0.0,1.0
1955,Laid-Back Camp Movie,7317913,0,7317913,2022.csv,2022.0,0.0,1.0
1956,Osomatsusan the Movie 2022 Re-release,7297522,0,7297522,2022.csv,2022.0,0.0,1.0
1957,Mamma Mia! Here We Go Again 2020 Re-release,7220137,0,7220137,2020.csv,2020.0,0.0,1.0
1958,The (UN)perfect Guy,7154649,0,7154649,2020.csv,2020.0,0.0,1.0
1959,Bohemian Rhapsody 2020 Re-release,7154052,240000,6914052,2020.csv,2020.0,0.03354742179676636,0.9664525782032336
1960,Spycies,7128952,0,7128952,2020.csv,2020.0,0.0,1.0
1961,Kolpaçino 4 4'lük,7107605,0,7107605,2024.csv,2024.0,0.0,1.0
1962,Back to the Wharf,7090000,0,7090000,2020.csv,2020.0,0.0,1.0
1963,Adu,7085946,0,7085946,2020.csv,2020.0,0.0,1.0
1964,Fatale,7031289,6306897,724392,2020.csv,2020.0,0.896975931440167,0.10302406855983305
1965,Dragon Rider,6977378,0,6977378,2020.csv,2020.0,0.0,1.0
1966,Lohusa,6954923,0,6954923,2024.csv,2024.0,0.0,1.0
1967,Jim Button and the Wild 13,6933267,0,6933267,2020.csv,2020.0,0.0,1.0
1968,Psy 3: W imie zasad,6725146,0,6725146,2020.csv,2020.0,0.0,1.0
1969,Blood Moon Party,6709383,0,6709383,2020.csv,2020.0,0.0,1.0
1970,Innocence,6659968,0,6659968,2020.csv,2020.0,0.0,1.0
1971,Shubh Mangal Zyada Saavdhan,6574905,0,6574905,2020.csv,2020.0,0.0,1.0
1972,I.S.S.,6573799,6573799,0,2024.csv,2024.0,1.0,0.0
1973,Chhapaak,6532100,604334,5927766,2020.csv,2020.0,0.09251756709174691,0.907482432908253
1974,"Love Me, Love Me Not",6494241,0,6494241,2020.csv,2020.0,0.0,1.0
1975,Hammamet,6434874,0,6434874,2020.csv,2020.0,0.0,1.0
1976,Lindenberg! Mach dein Ding,6404964,0,6404964,2020.csv,2020.0,0.0,1.0
1977,Midnight Swan,6397065,0,6397065,2020.csv,2020.0,0.0,1.0
1978,Nausicaä of the Valley of the Wind 2020 Re-release,6395525,0,6395525,2020.csv,2020.0,0.0,1.0
1979,Simply Black,6323750,0,6323750,2020.csv,2020.0,0.0,1.0
1980,My Boyfriend's Meds,6292780,2971116,3321664,2020.csv,2020.0,0.47214680951820975,0.5278531904817902
1981,Bill & Ted Face the Music,6274027,3439660,2834367,2020.csv,2020.0,0.5482379977006793,0.4517620022993207
1982,Lisa Frankenstein,6200347,6184150,16197,2024.csv,2024.0,0.9973877268481909,0.0026122731518090844
1983,Hotel Belgrade,6189882,0,6189882,2020.csv,2020.0,0.0,1.0
1984,The Book of Clarence,6096168,6096168,0,2024.csv,2024.0,1.0,0.0
1985,How to Be a Good Wife,6033430,0,6033430,2020.csv,2020.0,0.0,1.0
1986,The Legacy Of Dr. Death: Black File,6024046,0,6024046,2020.csv,2020.0,0.0,1.0
1987,A Piece of Cake,6008448,0,6008448,2020.csv,2020.0,0.0,1.0
1988,The Rhythm Section,5989583,5437971,551612,2020.csv,2020.0,0.9079047740051353,0.09209522599486475
1989,How I Became a Gangster,5975729,0,5975729,2020.csv,2020.0,0.0,1.0
1990,The Innocent,5929392,22549,5906843,2020.csv,2020.0,0.003802919422429821,0.9961970805775702
1991,Twiceborn,5880157,11527,5868630,2020.csv,2020.0,0.001960321807734045,0.9980396781922659
1992,The Royal Bride,5830719,0,5830719,2020.csv,2020.0,0.0,1.0
1993,Beasts Clawing at Straws,5796059,0,5796059,2020.csv,2020.0,0.0,1.0
1994,The Lion King 2020 Re-release,5773266,0,5773266,2020.csv,2020.0,0.0,1.0
1995,Last Letter,5663972,0,5663972,2020.csv,2020.0,0.0,1.0
1996,Yowamushi Pedal: The Movie 2020 Re-release,5624218,0,5624218,2020.csv,2020.0,0.0,1.0
1997,Hocus Pocus 2020 Re-release,5609193,4828000,781193,2020.csv,2020.0,0.8607298768289842,0.13927012317101586
1998,Klassikokkutulek 2: Pulmad ja matused,5543147,0,5543147,2020.csv,2020.0,0.0,1.0
1999,Mama Weed,5461144,29151,5431993,2020.csv,2020.0,0.0053378925734241765,0.9946621074265758
2000,Divorce Club,5316313,0,5316313,2020.csv,2020.0,0.0,1.0
2001,Cats & Dogs 3: Paws Unite,5300000,0,5300000,2020.csv,2020.0,0.0,1.0
2002,Cindy La Regia,5222322,0,5222322,2020.csv,2020.0,0.0,1.0
2003,Run,5184368,0,5184368,2020.csv,2020.0,0.0,1.0
2004,Autumn and the Black Jaguar,5166925,0,5166925,2024.csv,2024.0,0.0,1.0
2005,Love Aaj Kal,5120794,0,5120794,2020.csv,2020.0,0.0,1.0
2006,Masked Ward,5107013,0,5107013,2020.csv,2020.0,0.0,1.0
2007,Ayyappanum Koshiyum,5088713,0,5088713,2020.csv,2020.0,0.0,1.0
2008,Baba Parasi,5084342,0,5084342,2020.csv,2020.0,0.0,1.0
2009,Die Känguru-Chroniken,5081127,0,5081127,2020.csv,2020.0,0.0,1.0
2010,The Real Exorcist,5035830,0,5035830,2020.csv,2020.0,0.0,1.0
2011,Mayday,5011408,0,5011408,2020.csv,2020.0,0.0,1.0
2012,Bheeshma,4997080,0,4997080,2020.csv,2020.0,0.0,1.0
2013,Made in Abyss: Dawn of the Deep Soul,4971635,0,4971635,2020.csv,2020.0,0.0,1.0
2014,Godai - The Wunderkind,4948225,0,4948225,2020.csv,2020.0,0.0,1.0
2015,Military Wives,4890505,0,4890505,2020.csv,2020.0,0.0,1.0
2016,Panga,4886124,582720,4303404,2020.csv,2020.0,0.11926017432222351,0.8807398256777765
2017,The Tales for Old and Young,4853143,0,4853143,2020.csv,2020.0,0.0,1.0
2018,Streltsov,4850073,0,4850073,2020.csv,2020.0,0.0,1.0
2019,Persian Lessons,4849240,0,4849240,2020.csv,2020.0,0.0,1.0
2020,The SpongeBob Movie: Sponge on the Run,4810790,4810790,0,2020.csv,2020.0,1.0,0.0
2021,Air,4698176,0,4698176,2024.csv,2024.0,0.0,1.0
2022,El Roomie,4418253,0,4418253,2024.csv,2024.0,0.0,1.0
2023,Eine Million Minuten,4340605,0,4340605,2024.csv,2024.0,0.0,1.0
2024,I soliti idioti 3: Il ritorno,3968235,0,3968235,2024.csv,2024.0,0.0,1.0
2025,Cocorico,3749392,0,3749392,2024.csv,2024.0,0.0,1.0
2026,Fighter,3745726,1000000,2745726,2024.csv,2024.0,0.2669709423486929,0.7330290576513071
2027,3391 Kilometre,3659135,0,3659135,2024.csv,2024.0,0.0,1.0
2028,Pare parecchio Parigi,3376193,0,3376193,2024.csv,2024.0,0.0,1.0
2029,Breaking Point,3238525,0,3238525,2024.csv,2024.0,0.0,1.0
2030,Silent Love,2713471,0,2713471,2024.csv,2024.0,0.0,1.0
2031,Detective Conan vs. Kid the Phantom Thief,2563846,0,2563846,2024.csv,2024.0,0.0,1.0
2032,Konets Slavy,2540169,0,2540169,2024.csv,2024.0,0.0,1.0
2033,Queen Rock Montreal,2537304,2000000,537304,2024.csv,2024.0,0.788238224509164,0.21176177549083594
2034,"Baby boom, or Eggnog 5",2520981,0,2520981,2024.csv,2024.0,0.0,1.0
2035,Cinquanta km all'ora,2426941,0,2426941,2024.csv,2024.0,0.0,1.0
2036,Force of Nature: The Dry 2,2399957,0,2399957,2024.csv,2024.0,0.0,1.0
2037,Bonnard: Pierre & Marthe,2271155,0,2271155,2024.csv,2024.0,0.0,1.0
2038,Tati Part Time,2214800,0,2214800,2024.csv,2024.0,0.0,1.0
2039,It's Raining Men,2196213,0,2196213,2024.csv,2024.0,0.0,1.0
2040,Mai,2055973,0,2055973,2024.csv,2024.0,0.0,1.0
2041,Baghead,1984784,0,1984784,2024.csv,2024.0,0.0,1.0
2042,No Way Up,1828920,0,1828920,2024.csv,2024.0,0.0,1.0
2043,Table for Six 2,1823381,0,1823381,2024.csv,2024.0,0.0,1.0
2044,Love You as the World Ends: Episode #4.5,1814466,0,1814466,2024.csv,2024.0,0.0,1.0
2045,The Birth of Korea,1799603,0,1799603,2024.csv,2024.0,0.0,1.0
2046,The Chosen: S4 Episodes 4-6,1798046,1798046,0,2024.csv,2024.0,1.0,0.0
2047,Kardes Takimi,1770920,0,1770920,2024.csv,2024.0,0.0,1.0
2048,Valle de sombras,1758579,0,1758579,2024.csv,2024.0,0.0,1.0
2049,Aristokratka ve varu,1687088,0,1687088,2024.csv,2024.0,0.0,1.0
2050,Like a Prince,1681549,0,1681549,2024.csv,2024.0,0.0,1.0
2051,El correo,1647202,0,1647202,2024.csv,2024.0,0.0,1.0
2052,I Did It My Way,1628896,198405,1430491,2024.csv,2024.0,0.12180335638371019,0.8781966436162898
2053,Dog Days,1592216,0,1592216,2024.csv,2024.0,0.0,1.0
2054,White Bird,1579879,0,1579879,2024.csv,2024.0,0.0,1.0
2055,A Silence,1562685,0,1562685,2024.csv,2024.0,0.0,1.0
2056,Dune IMAX,1550188,570000,980188,2024.csv,2024.0,0.3676973373552111,0.6323026626447888
2057,Nedelja,1531465,0,1531465,2024.csv,2024.0,0.0,1.0
2058,Let's Go Karaoke!,1510372,0,1510372,2024.csv,2024.0,0.0,1.0
2059,Out of Darkness,1381289,1381289,0,2024.csv,2024.0,1.0,0.0
2060,Daaaaaali!,1333162,0,1333162,2024.csv,2024.0,0.0,1.0
2061,Verliefd op Bali,1307713,0,1307713,2024.csv,2024.0,0.0,1.0
2062,National Theatre Live: Dear England,1288160,0,1288160,2024.csv,2024.0,0.0,1.0
2063,Making Of,1261221,0,1261221,2024.csv,2024.0,0.0,1.0
2064,Peppa's Cinema Party,1257038,0,1257038,2024.csv,2024.0,0.0,1.0
2065,Dead Man,1256080,0,1256080,2024.csv,2024.0,0.0,1.0
2066,Enea,1241570,0,1241570,2024.csv,2024.0,0.0,1.0
2067,YA - medved,1223838,0,1223838,2024.csv,2024.0,0.0,1.0
2068,Irklais per Atlanta,1104410,0,1104410,2024.csv,2024.0,0.0,1.0
2069,A Nice Jewish Boy,1080977,0,1080977,2024.csv,2024.0,0.0,1.0
2070,Fuks 2,1078203,0,1078203,2024.csv,2024.0,0.0,1.0
2071,All the Long Nights,1021058,0,1021058,2024.csv,2024.0,0.0,1.0
2072,Dieci minuti,1020309,0,1020309,2024.csv,2024.0,0.0,1.0
2073,Tainted Soul,1019209,0,1019209,2024.csv,2024.0,0.0,1.0
2074,Coppers,1006549,0,1006549,2024.csv,2024.0,0.0,1.0
2075,Kos,995030,0,995030,2024.csv,2024.0,0.0,1.0
2076,Abraham Ozler,978538,0,978538,2024.csv,2024.0,0.0,1.0
2077,Cem Karaca'nin Gözyaslari,957421,0,957421,2024.csv,2024.0,0.0,1.0
2078,Operation Portugal 2 - La vie de chateau,948115,0,948115,2024.csv,2024.0,0.0,1.0
2079,Picnic,946515,0,946515,2024.csv,2024.0,0.0,1.0
2080,Migawari Mission,926147,0,926147,2024.csv,2024.0,0.0,1.0
2081,The Moon Thieves,917545,0,917545,2024.csv,2024.0,0.0,1.0
2082,Kim Dae Jung on the Road,855338,0,855338,2024.csv,2024.0,0.0,1.0
2083,Noah's Ark,832299,0,832299,2024.csv,2024.0,0.0,1.0
2084,Malaikottai Vaaliban,808435,0,808435,2024.csv,2024.0,0.0,1.0
2085,Gap Lai Chi Bau,785787,0,785787,2024.csv,2024.0,0.0,1.0
2086,Teri Baaton Mein Aisa Uljha Jiya,785000,0,785000,2024.csv,2024.0,0.0,1.0
2087,Amelia's Children,776873,0,776873,2024.csv,2024.0,0.0,1.0
2088,Hanu Man,774941,0,774941,2024.csv,2024.0,0.0,1.0
2089,La ferme des Bertrand,720301,0,720301,2024.csv,2024.0,0.0,1.0
2090,Kamen Rider 555 20th: Paradise Regained,716815,0,716815,2024.csv,2024.0,0.0,1.0
2091,Party of Fools,703176,0,703176,2024.csv,2024.0,0.0,1.0
2092,Land of Bad,698313,680000,18313,2024.csv,2024.0,0.9737753700704412,0.026224629929558808
2093,The Promised Land,689474,229407,460067,2024.csv,2024.0,0.33272755752936295,0.667272442470637
2094,Klaus & Barroso,675622,0,675622,2024.csv,2024.0,0.0,1.0
2095,Efsane,670961,0,670961,2024.csv,2024.0,0.0,1.0
2096,Beautiful Wedding,650443,0,650443,2024.csv,2024.0,0.0,1.0
2097,Vojna policajtov,640622,0,640622,2024.csv,2024.0,0.0,1.0
2098,god's MASTERPIECE the Movie,612838,0,612838,2024.csv,2024.0,0.0,1.0
2099,Guntur Kaaram,608300,0,608300,2024.csv,2024.0,0.0,1.0
2100,Miller's Girl,578806,0,578806,2024.csv,2024.0,0.0,1.0
2101,Captain Miller,484768,0,484768,2024.csv,2024.0,0.0,1.0
2102,Vivre avec les loups,461239,0,461239,2024.csv,2024.0,0.0,1.0
2103,Ayalaan,458476,0,458476,2024.csv,2024.0,0.0,1.0
2104,Kensuke's Kingdom,453871,0,453871,2024.csv,2024.0,0.0,1.0
2105,Race for Glory: Audi vs. Lancia,450117,0,450117,2024.csv,2024.0,0.0,1.0
2106,Piep*zyc Mickiewicza,419607,0,419607,2024.csv,2024.0,0.0,1.0
2107,Scrambled,419487,419487,0,2024.csv,2024.0,1.0,0.0
2108,Dziewczyna influencera,385655,0,385655,2024.csv,2024.0,0.0,1.0
2109,Rob N Roll,372705,0,372705,2024.csv,2024.0,0.0,1.0
2110,Karlos,360830,0,360830,2024.csv,2024.0,0.0,1.0
2111,Premalu,339499,0,339499,2024.csv,2024.0,0.0,1.0
2112,Warning 2,328729,0,328729,2024.csv,2024.0,0.0,1.0
2113,Afacanlar Kampta,327508,0,327508,2024.csv,2024.0,0.0,1.0
2114,Especial Éste,320218,0,320218,2024.csv,2024.0,0.0,1.0
2115,Three,317243,0,317243,2024.csv,2024.0,0.0,1.0
2116,Asterix: The Secret of the Magic Potion 2023 Re-release,303491,0,303491,2024.csv,2024.0,0.0,1.0
2117,If Only I Could Hibernate,294191,0,294191,2024.csv,2024.0,0.0,1.0
2118,Baby Shark's Big Movie!,288601,0,288601,2024.csv,2024.0,0.0,1.0
2119,Superpietonii Zurli,287293,0,287293,2024.csv,2024.0,0.0,1.0
2120,Spider-Man: Across the Spider-Verse 2024 Re-release,282435,282435,0,2024.csv,2024.0,1.0,0.0
2121,Rewind,276882,0,276882,2024.csv,2024.0,0.0,1.0
2122,The Jack in the Box Rises,262484,0,262484,2024.csv,2024.0,0.0,1.0
2123,Pet Shop Boys Dreamworld: The Greatest Hits Live at the Royal Arena Copenhagen,258602,0,258602,2024.csv,2024.0,0.0,1.0
2124,Gepack,255005,0,255005,2024.csv,2024.0,0.0,1.0
2125,La Bête,248107,0,248107,2024.csv,2024.0,0.0,1.0
2126,Kinky Boots: The Musical 2024 Re-release,241530,0,241530,2024.csv,2024.0,0.0,1.0
2127,Milosc jak miód,238239,0,238239,2024.csv,2024.0,0.0,1.0
2128,Lal Salaam,237546,0,237546,2024.csv,2024.0,0.0,1.0
2129,Neon Genesis Evangelion: The End of Evangelion 2024 Re-release,219009,0,219009,2024.csv,2024.0,0.0,1.0
2130,Powstaniec 1863,214850,0,214850,2024.csv,2024.0,0.0,1.0
2131,Flight 404,208729,0,208729,2024.csv,2024.0,0.0,1.0
2132,Turbozavry. God drakona,204094,0,204094,2024.csv,2024.0,0.0,1.0
2133,Sau,193336,0,193336,2024.csv,2024.0,0.0,1.0
2134,Franta Mimozemstan,186153,0,186153,2024.csv,2024.0,0.0,1.0
2135,Nightmare Resort,172886,0,172886,2024.csv,2024.0,0.0,1.0
2136,Sous le vent des Marquises,169889,0,169889,2024.csv,2024.0,0.0,1.0
2137,Sidonie in Japan,160519,0,160519,2024.csv,2024.0,0.0,1.0
2138,Genoa comunque e ovunque,156824,0,156824,2024.csv,2024.0,0.0,1.0
2139,Weak Layers,154445,154445,0,2024.csv,2024.0,1.0,0.0
2140,Sometimes I Think About Dying,154270,75966,78304,2024.csv,2024.0,0.49242237635314706,0.5075776236468529
2141,The Gullspång Miracle,145649,0,145649,2024.csv,2024.0,0.0,1.0
2142,Pegasus 2,141161,0,141161,2024.csv,2024.0,0.0,1.0
2143,Grand Finale,141117,0,141117,2024.csv,2024.0,0.0,1.0
2144,Le voyage en pyjama,140741,0,140741,2024.csv,2024.0,0.0,1.0
2145,Johnny Keep Walking!,135195,0,135195,2024.csv,2024.0,0.0,1.0
2146,Yasam Koçu,129275,0,129275,2024.csv,2024.0,0.0,1.0
2147,Pigiama Party! Carolina e Nunù alla Grande Festa dello Zecchino d'Oro,128304,0,128304,2024.csv,2024.0,0.0,1.0
2148,Plague,127204,0,127204,2024.csv,2024.0,0.0,1.0
2149,Demon: Azab-ül Kem,122794,0,122794,2024.csv,2024.0,0.0,1.0
2150,El Hareefa,119795,0,119795,2024.csv,2024.0,0.0,1.0
2151,Stella: A Life,115632,0,115632,2024.csv,2024.0,0.0,1.0
2152,Timir,112398,0,112398,2024.csv,2024.0,0.0,1.0
2153,"Run, Tiger, Run!",111310,0,111310,2024.csv,2024.0,0.0,1.0
2154,"Tantsuy, Selyodka!",104150,0,104150,2024.csv,2024.0,0.0,1.0
2155,Merry Christmas,101511,0,101511,2024.csv,2024.0,0.0,1.0
2156,Tay 2: Ebabil Takimi,101316,0,101316,2024.csv,2024.0,0.0,1.0
2157,Al Eskandarany,100280,0,100280,2024.csv,2024.0,0.0,1.0
2158,Gassed Up,96063,0,96063,2024.csv,2024.0,0.0,1.0
2159,Game On,95966,0,95966,2024.csv,2024.0,0.0,1.0
2160,Lassie Comes Home 2,93666,0,93666,2024.csv,2024.0,0.0,1.0
2161,Un mal día lo tiene cualquiera,92058,0,92058,2024.csv,2024.0,0.0,1.0
2162,Fien & Teun Circus op de Boerderij,91120,0,91120,2024.csv,2024.0,0.0,1.0
2163,The Settlers,87625,46035,41590,2024.csv,2024.0,0.5253637660485021,0.47463623395149784
